effect,p_value,stopped_early,stop_day
-72.85250000000042,0.31472522468866326,False,56
447.60249999999996,0.00240821600422985,True,7
-14.554642857143335,0.8456259164269397,False,56
332.7960000000003,0.04516269698863047,True,7
-31.46178571428527,0.7017721413602412,False,56
-98.88321428571476,0.26800303962936683,False,56
35.88285714285712,0.6220847272110507,False,56
-151.66321428571428,0.09573892481264654,False,56
-56.60964285714249,0.437869261362728,False,56
-29.32392857142895,0.6595893936238294,False,56
-481.96000000000004,0.049565925630856815,True,9
-347.18299999999954,0.027641201220907883,True,7
57.05964285714299,0.4339036241482278,False,56
-13.899642857142908,0.8010880292596005,False,56
58.546785714286216,0.5256868553046984,False,56
59.443571428571204,0.42740513492145,False,56
21.222499999999854,0.6845311498256668,False,56
7.059285714285579,0.9289655605189986,False,56
-11.306785714285525,0.8553523575996393,False,56
-8.167500000000246,0.9166168680208076,False,56
-231.6591666666668,0.03118296528380085,True,17
-70.34535714285767,0.517829722945392,False,56
198.8517666666669,0.04926836714000401,True,49
-171.27307692307704,0.03857433137612091,True,29
4.65785714285721,0.9479879683505289,False,56
-52.862857142856456,0.600673920140264,False,56
72.01214285714286,0.24138703873958534,False,56
63.090714285714284,0.22572031551663596,False,56
26.52821428571383,0.6846434947372284,False,56
-241.20211111111098,0.04833782091482489,True,19
-41.67321428571404,0.4371708709289851,False,56
113.8267857142855,0.456421309223811,False,56
-279.3929999999998,0.028072167002098816,True,9
-13.000714285714594,0.8510201292657129,False,56
5.808928571428396,0.9355175116225831,False,56
-161.80333333333328,0.04456064268169629,True,51
56.8924999999997,0.4261683456530097,False,56
29.172142857142944,0.6130106665038435,False,56
-256.21199999999953,0.042116530586768806,True,7
81.22821428571365,0.13710746963131015,False,56
61.42071428571421,0.4075755777650381,False,56
-217.9798809523811,0.035086921377968115,True,26
101.31142857142868,0.0970682534892452,False,56
-3.4978571428571286,0.949960154064829,False,56
-53.08892857142882,0.6239020983292429,False,56
-183.96980519480553,0.048194162978435574,True,25
54.012857142856774,0.4682491890135243,False,56
-1.1392857142861885,0.9880196117848465,False,56
76.99500000000012,0.21671982258962383,False,56
59.86714285714288,0.4441684235666235,False,56
-19.356071428571795,0.7634817974692418,False,56
54.00321428571442,0.3426662412572166,False,56
-30.07571428571464,0.6394172056169836,False,56
-167.61833333333334,0.04879608072305872,True,25
54.827857142857056,0.42873992037773956,False,56
15.395714285714348,0.838325296261798,False,56
25.36607142857133,0.6794368284067177,False,56
-151.8846428571428,0.3305223591423269,False,56
-93.01107142857131,0.16733699769467722,False,56
99.61142857142886,0.13592037628435036,False,56
-19.191785714285288,0.7686278591656504,False,56
23.627499999999827,0.7268955118851959,False,56
140.31490909090917,0.04497198029607772,True,26
28.88107142857166,0.6889818338500532,False,56
372.4599999999996,0.04642029377886382,True,8
-46.54678571428576,0.4600974917338967,False,56
350.9516666666668,0.028216337492749058,True,15
-15.402857142857329,0.8104521270449134,False,56
262.9862499999999,0.04101402438045373,True,16
-39.69178571428597,0.799927589305583,False,56
-180.126708074534,0.03068043795121601,True,37
-29.75571428571402,0.6919363297064485,False,56
-82.32214285714235,0.09278613296077783,False,56
84.19535714285644,0.26100293371975425,False,56
